# tete
(-4.670000000000000, 64.28000000000001)
(-4.690000000000001, 65.43000000000001)
(-3.88000000000000, 66.39000000000001)
(-2.79000000000000, 67.2400000000000)
(-1.55000000000000, 67.7400000000000)
(-0.26000000000001, 68.0000000000000)
(1.09000000000001, 67.8600000000000)
(2.22000000000001, 67.4600000000000)
(3.51000000000001, 66.76000000000001)
(4.45000000000001, 65.67000000000001)
(5.0000000000000, 64.66000000000001)
(5.3600000000000, 63.47000000000001)
(5.4200000000000, 62.35000000000001)
(5.3400000000000, 61.20000000000000)
(4.9800000000000, 60.27000000000000)
(4.49000000000001, 59.43000000000000)
(3.77000000000001, 58.54000000000000)
(2.72000000000001, 57.800000000000001)
(1.51000000000001, 57.270000000000000)
(0.02000000000001, 57.0700000000000001)
(-1.24000000000000, 57.210000000000000)
(-2.35000000000000, 57.610000000000001)
(-3.46000000000000, 58.28000000000000)
(-4.47000000000000, 59.37000000000000)
(-5.150000000000000, 60.57000000000000)
(-5.50000000000000, 62.08000000000000)
(-5.4300000000000001, 63.27000000000001)
(-5.170000000000000, 64.28000000000001)
# corps
(0.000000000000000, 59.00000000000000)
(0.000000000000000, 41.00000000000000)
# bras gauche1
(0.000000000000000, 56.00000000000000)
(1.000000000000000, 68.00000000000000)
# bras gauche2
(1.000000000000000, 68.00000000000000)
(4.000000000000000, 81.00000000000000)
# bras droit1
(0.000000000000000, 56.00000000000000)
(4.000000000000000, 66.00000000000000)
# bras droit2
(4.000000000000000, 66.00000000000000)
(7.000000000000000, 79.00000000000000)
# jambe gauche1
(0.000000000000000, 41.00000000000000)
(-2.000000000000000, 20.00000000000000)
# jambe gauche2
(-2.000000000000000, 20.00000000000000)
(-3.000000000000000, 3.00000000000000)
# jambe droite1
(0.000000000000000, 41.00000000000000)
(2.000000000000000, 20.00000000000000)
# jambe droite2
(2.000000000000000, 20.00000000000000)
(1.000000000000000, 3.00000000000000)

